time,crd,vel,ekin,epot,etotal,coff_0,coff_1,prob,random,state
682.000,4.64604371,0.01379566,0.19032033,0.00999422,0.20031455,0.30241696,0.69758304,0.00000000,0.03316038,1
683.000,4.65983937,0.01379566,0.19032020,0.00999435,0.20031455,0.30241696,0.69758304,0.00000000,0.04793326,1
684.000,4.67363503,0.01379565,0.19032008,0.00999447,0.20031454,0.30241696,0.69758304,0.00000000,0.24158411,1
685.000,4.68743068,0.01379565,0.19031995,0.00999459,0.20031454,0.30241696,0.69758304,0.00000000,0.53041752,1
686.000,4.70122633,0.01379565,0.19031983,0.00999471,0.20031454,0.30241696,0.69758304,0.00000000,0.92577243,1
687.000,4.71502197,0.01379564,0.19031971,0.00999482,0.20031454,0.30241696,0.69758304,0.00000000,0.93907962,1
688.000,4.72881761,0.01379564,0.19031960,0.00999494,0.20031453,0.30241696,0.69758304,0.00000000,0.22472719,1
689.000,4.74261324,0.01379563,0.19031948,0.00999505,0.20031453,0.30241696,0.69758304,0.00000000,0.82719804,1
690.000,4.75640888,0.01379563,0.19031937,0.00999515,0.20031453,0.30241696,0.69758304,0.00000000,0.86254479,1
691.000,4.77020450,0.01379562,0.19031927,0.00999526,0.20031453,0.30241696,0.69758304,0.00000000,0.74447441,1
692.000,4.78400012,0.01379562,0.19031916,0.00999536,0.20031452,0.30241696,0.69758304,0.00000000,0.84212967,1
693.000,4.79779574,0.01379562,0.19031906,0.00999547,0.20031452,0.30241696,0.69758304,0.00000000,0.35186920,1
694.000,4.81159136,0.01379561,0.19031896,0.00999556,0.20031452,0.30241696,0.69758304,0.00000000,0.39760957,1
695.000,4.82538697,0.01379561,0.19031886,0.00999566,0.20031452,0.30241696,0.69758304,0.00000000,0.52956398,1
696.000,4.83918258,0.01379561,0.19031876,0.00999576,0.20031452,0.30241696,0.69758304,0.00000000,0.30919236,1
697.000,4.85297818,0.01379560,0.19031867,0.00999585,0.20031451,0.30241696,0.69758304,0.00000000,0.46719306,1
698.000,4.86677379,0.01379560,0.19031857,0.00999594,0.20031451,0.30241696,0.69758304,0.00000000,0.86380897,1
699.000,4.88056938,0.01379560,0.19031848,0.00999603,0.20031451,0.30241696,0.69758304,0.00000000,0.79896327,1
700.000,4.89436498,0.01379559,0.19031839,0.00999611,0.20031451,0.30241696,0.69758304,0.00000000,0.11566745,1
701.000,4.90816057,0.01379559,0.19031831,0.00999620,0.20031451,0.30241696,0.69758304,0.00000000,0.91623354,1
702.000,4.92195616,0.01379559,0.19031822,0.00999628,0.20031450,0.30241696,0.69758304,0.00000000,0.31229682,1
703.000,4.93575174,0.01379558,0.19031814,0.00999636,0.20031450,0.30241696,0.69758304,0.00000000,0.84012180,1
704.000,4.94954733,0.01379558,0.19031806,0.00999644,0.20031450,0.30241696,0.69758304,0.00000000,0.18465104,1
705.000,4.96334291,0.01379558,0.19031798,0.00999652,0.20031450,0.30241696,0.69758304,0.00000000,0.85901926,1
706.000,4.97713848,0.01379558,0.19031790,0.00999660,0.20031450,0.30241696,0.69758304,0.00000000,0.97019395,1
707.000,4.99093406,0.01379557,0.19031782,0.00999667,0.20031449,0.30241696,0.69758304,0.00000000,0.21548070,1
