time,crd,vel,ekin,ene_0,ene_1,epot,etotal,coff_0,coff_1,prob,random,state
560.000,2.96693092,0.01379802,0.19038533,-0.00991513,0.00991513,0.00991513,0.20030045,0.30121071,0.69878929,0.00000026,0.68101778,1
561.000,2.98072890,0.01379795,0.19038343,-0.00991698,0.00991698,0.00991698,0.20030041,0.30121086,0.69878914,0.00000016,0.61316852,1
562.000,2.99452682,0.01379788,0.19038158,-0.00991879,0.00991879,0.00991879,0.20030037,0.30121094,0.69878906,0.00000008,0.64226305,1
563.000,3.00832467,0.01379782,0.19037977,-0.00992056,0.00992056,0.00992056,0.20030033,0.30121098,0.69878902,0.00000001,0.87813965,1
564.000,3.02212246,0.01379775,0.19037799,-0.00992230,0.00992230,0.00992230,0.20030029,0.30121096,0.69878904,0.00000000,0.24369111,1
565.000,3.03592018,0.01379769,0.19037626,-0.00992400,0.00992400,0.00992400,0.20030025,0.30121090,0.69878910,0.00000000,0.37292452,1
566.000,3.04971784,0.01379763,0.19037456,-0.00992566,0.00992566,0.00992566,0.20030022,0.30121082,0.69878918,0.00000000,0.79445143,1
567.000,3.06351543,0.01379757,0.19037290,-0.00992728,0.00992728,0.00992728,0.20030018,0.30121070,0.69878930,0.00000000,0.66428862,1
568.000,3.07731297,0.01379751,0.19037128,-0.00992887,0.00992887,0.00992887,0.20030014,0.30121056,0.69878944,0.00000000,0.15472213,1
569.000,3.09111045,0.01379745,0.19036969,-0.00993042,0.00993042,0.00993042,0.20030011,0.30121040,0.69878960,0.00000000,0.68474222,1
570.000,3.10490788,0.01379740,0.19036814,-0.00993194,0.00993194,0.00993194,0.20030008,0.30121022,0.69878978,0.00000000,0.86199502,1
571.000,3.11870525,0.01379734,0.19036662,-0.00993342,0.00993342,0.00993342,0.20030004,0.30121003,0.69878997,0.00000000,0.98437742,1
572.000,3.13250256,0.01379729,0.19036513,-0.00993488,0.00993488,0.00993488,0.20030001,0.30120984,0.69879016,0.00000000,0.47559473,1
573.000,3.14629982,0.01379723,0.19036368,-0.00993630,0.00993630,0.00993630,0.20029998,0.30120964,0.69879036,0.00000000,0.00888276,1
574.000,3.16009703,0.01379718,0.19036226,-0.00993769,0.00993769,0.00993769,0.20029995,0.30120943,0.69879057,0.00000000,0.98493282,1
575.000,3.17389419,0.01379713,0.19036086,-0.00993905,0.00993905,0.00993905,0.20029992,0.30120922,0.69879078,0.00000000,0.22160961,1
576.000,3.18769129,0.01379708,0.19035950,-0.00994038,0.00994038,0.00994038,0.20029989,0.30120902,0.69879098,0.00000000,0.04483661,1
577.000,3.20148835,0.01379703,0.19035817,-0.00994168,0.00994168,0.00994168,0.20029986,0.30120881,0.69879119,0.00000000,0.06396907,1
578.000,3.21528536,0.01379699,0.19035687,-0.00994296,0.00994296,0.00994296,0.20029983,0.30120861,0.69879139,0.00000000,0.39126547,1
579.000,3.22908233,0.01379694,0.19035560,-0.00994420,0.00994420,0.00994420,0.20029980,0.30120841,0.69879159,0.00000000,0.98684600,1
580.000,3.24287925,0.01379690,0.19035435,-0.00994542,0.00994542,0.00994542,0.20029977,0.30120821,0.69879179,0.00000000,0.41117461,1
581.000,3.25667612,0.01379685,0.19035313,-0.00994661,0.00994661,0.00994661,0.20029975,0.30120803,0.69879197,0.00000000,0.25959128,1
582.000,3.27047295,0.01379681,0.19035194,-0.00994778,0.00994778,0.00994778,0.20029972,0.30120784,0.69879216,0.00000000,0.52072719,1
583.000,3.28426974,0.01379677,0.19035078,-0.00994892,0.00994892,0.00994892,0.20029970,0.30120767,0.69879233,0.00000000,0.76141361,1
584.000,3.29806649,0.01379673,0.19034964,-0.00995003,0.00995003,0.00995003,0.20029967,0.30120750,0.69879250,0.00000000,0.38633812,1
585.000,3.31186319,0.01379669,0.19034852,-0.00995112,0.00995112,0.00995112,0.20029965,0.30120733,0.69879267,0.00000000,0.44620404,1
586.000,3.32565986,0.01379665,0.19034743,-0.00995219,0.00995219,0.00995219,0.20029962,0.30120718,0.69879282,0.00000000,0.82621128,1
587.000,3.33945648,0.01379661,0.19034636,-0.00995323,0.00995323,0.00995323,0.20029960,0.30120703,0.69879297,0.00000000,0.36630286,1
588.000,3.35325307,0.01379657,0.19034532,-0.00995426,0.00995426,0.00995426,0.20029958,0.30120689,0.69879311,0.00000000,0.48741781,1
589.000,3.36704962,0.01379653,0.19034430,-0.00995525,0.00995525,0.00995525,0.20029955,0.30120675,0.69879325,0.00000000,0.26481629,1
590.000,3.38084613,0.01379650,0.19034330,-0.00995623,0.00995623,0.00995623,0.20029953,0.30120662,0.69879338,0.00000000,0.29737799,1
591.000,3.39464261,0.01379646,0.19034232,-0.00995719,0.00995719,0.00995719,0.20029951,0.30120650,0.69879350,0.00000000,0.35972478,1
592.000,3.40843906,0.01379643,0.19034137,-0.00995812,0.00995812,0.00995812,0.20029949,0.30120639,0.69879361,0.00000000,0.30128531,1
593.000,3.42223546,0.01379639,0.19034043,-0.00995904,0.00995904,0.00995904,0.20029947,0.30120628,0.69879372,0.00000000,0.29927414,1
594.000,3.43603184,0.01379636,0.19033952,-0.00995993,0.00995993,0.00995993,0.20029945,0.30120618,0.69879382,0.00000000,0.39684457,1
595.000,3.44982818,0.01379633,0.19033862,-0.00996081,0.00996081,0.00996081,0.20029943,0.30120608,0.69879392,0.00000000,0.75509070,1
596.000,3.46362449,0.01379629,0.19033775,-0.00996166,0.00996166,0.00996166,0.20029941,0.30120600,0.69879400,0.00000000,0.35108148,1
597.000,3.47742077,0.01379626,0.19033689,-0.00996250,0.00996250,0.00996250,0.20029939,0.30120591,0.69879409,0.00000000,0.75522539,1
598.000,3.49121702,0.01379623,0.19033606,-0.00996332,0.00996332,0.00996332,0.20029937,0.30120583,0.69879417,0.00000000,0.98085551,1
599.000,3.50501324,0.01379620,0.19033524,-0.00996412,0.00996412,0.00996412,0.20029936,0.30120576,0.69879424,0.00000000,0.00785615,1
600.000,3.51880943,0.01379617,0.19033444,-0.00996490,0.00996490,0.00996490,0.20029934,0.30120569,0.69879431,0.00000000,0.00420665,1
601.000,3.53260559,0.01379615,0.19033365,-0.00996567,0.00996567,0.00996567,0.20029932,0.30120563,0.69879437,0.00000000,0.94117863,1
602.000,3.54640172,0.01379612,0.19033289,-0.00996642,0.00996642,0.00996642,0.20029930,0.30120557,0.69879443,0.00000000,0.48262737,1
603.000,3.56019782,0.01379609,0.19033214,-0.00996715,0.00996715,0.00996715,0.20029929,0.30120552,0.69879448,0.00000000,0.45030087,1
604.000,3.57399390,0.01379606,0.19033140,-0.00996787,0.00996787,0.00996787,0.20029927,0.30120546,0.69879454,0.00000000,0.87826735,1
605.000,3.58778995,0.01379604,0.19033069,-0.00996857,0.00996857,0.00996857,0.20029926,0.30120542,0.69879458,0.00000000,0.25118075,1
606.000,3.60158598,0.01379601,0.19032999,-0.00996925,0.00996925,0.00996925,0.20029924,0.30120537,0.69879463,0.00000000,0.34194287,1
607.000,3.61538198,0.01379599,0.19032930,-0.00996993,0.00996993,0.00996993,0.20029923,0.30120533,0.69879467,0.00000000,0.18067463,1
608.000,3.62917796,0.01379596,0.19032863,-0.00997058,0.00997058,0.00997058,0.20029921,0.30120530,0.69879470,0.00000000,0.75829704,1
609.000,3.64297391,0.01379594,0.19032797,-0.00997122,0.00997122,0.00997122,0.20029920,0.30120526,0.69879474,0.00000000,0.01721699,1
610.000,3.65676984,0.01379592,0.19032733,-0.00997185,0.00997185,0.00997185,0.20029918,0.30120523,0.69879477,0.00000000,0.17650449,1
611.000,3.67056574,0.01379589,0.19032670,-0.00997247,0.00997247,0.00997247,0.20029917,0.30120520,0.69879480,0.00000000,0.42271343,1
612.000,3.68436163,0.01379587,0.19032609,-0.00997307,0.00997307,0.00997307,0.20029916,0.30120517,0.69879483,0.00000000,0.68936480,1
613.000,3.69815749,0.01379585,0.19032549,-0.00997366,0.00997366,0.00997366,0.20029914,0.30120515,0.69879485,0.00000000,0.21259053,1
614.000,3.71195333,0.01379583,0.19032490,-0.00997423,0.00997423,0.00997423,0.20029913,0.30120513,0.69879487,0.00000000,0.83493501,1
615.000,3.72574915,0.01379581,0.19032432,-0.00997479,0.00997479,0.00997479,0.20029912,0.30120510,0.69879490,0.00000000,0.31387578,1
616.000,3.73954494,0.01379579,0.19032376,-0.00997534,0.00997534,0.00997534,0.20029910,0.30120509,0.69879491,0.00000000,0.19628617,1
617.000,3.75334072,0.01379577,0.19032321,-0.00997588,0.00997588,0.00997588,0.20029909,0.30120507,0.69879493,0.00000000,0.33984327,1
618.000,3.76713648,0.01379575,0.19032267,-0.00997641,0.00997641,0.00997641,0.20029908,0.30120505,0.69879495,0.00000000,0.15101385,1
619.000,3.78093222,0.01379573,0.19032214,-0.00997692,0.00997692,0.00997692,0.20029907,0.30120504,0.69879496,0.00000000,0.84672718,1
620.000,3.79472794,0.01379571,0.19032163,-0.00997743,0.00997743,0.00997743,0.20029906,0.30120502,0.69879498,0.00000000,0.33136209,1
621.000,3.80852364,0.01379569,0.19032113,-0.00997792,0.00997792,0.00997792,0.20029905,0.30120501,0.69879499,0.00000000,0.26596002,1
622.000,3.82231932,0.01379567,0.19032063,-0.00997840,0.00997840,0.00997840,0.20029904,0.30120500,0.69879500,0.00000000,0.06692206,1
623.000,3.83611499,0.01379566,0.19032015,-0.00997887,0.00997887,0.00997887,0.20029903,0.30120499,0.69879501,0.00000000,0.32271890,1
624.000,3.84991064,0.01379564,0.19031968,-0.00997934,0.00997934,0.00997934,0.20029902,0.30120498,0.69879502,0.00000000,0.95943719,1
625.000,3.86370627,0.01379562,0.19031922,-0.00997979,0.00997979,0.00997979,0.20029901,0.30120497,0.69879503,0.00000000,0.37328179,1
626.000,3.87750188,0.01379561,0.19031877,-0.00998023,0.00998023,0.00998023,0.20029900,0.30120497,0.69879503,0.00000000,0.15180599,1
627.000,3.89129748,0.01379559,0.19031833,-0.00998066,0.00998066,0.00998066,0.20029899,0.30120496,0.69879504,0.00000000,0.80771193,1
628.000,3.90509306,0.01379558,0.19031789,-0.00998108,0.00998108,0.00998108,0.20029898,0.30120495,0.69879505,0.00000000,0.37187803,1
629.000,3.91888863,0.01379556,0.19031747,-0.00998149,0.00998149,0.00998149,0.20029897,0.30120495,0.69879505,0.00000000,0.69005009,1
630.000,3.93268418,0.01379554,0.19031706,-0.00998190,0.00998190,0.00998190,0.20029896,0.30120494,0.69879506,0.00000000,0.74701931,1
631.000,3.94647972,0.01379553,0.19031666,-0.00998229,0.00998229,0.00998229,0.20029895,0.30120494,0.69879506,0.00000000,0.05565403,1
632.000,3.96027524,0.01379552,0.19031626,-0.00998268,0.00998268,0.00998268,0.20029894,0.30120493,0.69879507,0.00000000,0.63263372,1
633.000,3.97407075,0.01379550,0.19031587,-0.00998306,0.00998306,0.00998306,0.20029893,0.30120493,0.69879507,0.00000000,0.12681670,1
634.000,3.98786625,0.01379549,0.19031550,-0.00998343,0.00998343,0.00998343,0.20029892,0.30120493,0.69879507,0.00000000,0.64801096,1
635.000,4.00166173,0.01379547,0.19031513,-0.00998379,0.00998379,0.00998379,0.20029892,0.30120492,0.69879508,0.00000000,0.60801626,1
636.000,4.01545720,0.01379546,0.19031476,-0.00998414,0.00998414,0.00998414,0.20029891,0.30120492,0.69879508,0.00000000,0.26765417,1
637.000,4.02925265,0.01379545,0.19031441,-0.00998449,0.00998449,0.00998449,0.20029890,0.30120492,0.69879508,0.00000000,0.89222978,1
638.000,4.04304810,0.01379544,0.19031406,-0.00998483,0.00998483,0.00998483,0.20029889,0.30120491,0.69879509,0.00000000,0.42536562,1
639.000,4.05684353,0.01379542,0.19031372,-0.00998516,0.00998516,0.00998516,0.20029889,0.30120491,0.69879509,0.00000000,0.75348062,1
640.000,4.07063894,0.01379541,0.19031339,-0.00998548,0.00998548,0.00998548,0.20029888,0.30120491,0.69879509,0.00000000,0.41772144,1
641.000,4.08443435,0.01379540,0.19031307,-0.00998580,0.00998580,0.00998580,0.20029887,0.30120491,0.69879509,0.00000000,0.15202606,1
642.000,4.09822974,0.01379539,0.19031275,-0.00998611,0.00998611,0.00998611,0.20029886,0.30120491,0.69879509,0.00000000,0.92519925,1
643.000,4.11202513,0.01379538,0.19031244,-0.00998641,0.00998641,0.00998641,0.20029886,0.30120491,0.69879509,0.00000000,0.78004601,1
644.000,4.12582050,0.01379537,0.19031214,-0.00998671,0.00998671,0.00998671,0.20029885,0.30120491,0.69879509,0.00000000,0.04324406,1
645.000,4.13961586,0.01379536,0.19031184,-0.00998700,0.00998700,0.00998700,0.20029884,0.30120490,0.69879510,0.00000000,0.83947592,1
646.000,4.15341121,0.01379535,0.19031155,-0.00998728,0.00998728,0.00998728,0.20029884,0.30120490,0.69879510,0.00000000,0.12317478,1
647.000,4.16720655,0.01379534,0.19031127,-0.00998756,0.00998756,0.00998756,0.20029883,0.30120490,0.69879510,0.00000000,0.63890428,1
648.000,4.18100188,0.01379532,0.19031099,-0.00998783,0.00998783,0.00998783,0.20029883,0.30120490,0.69879510,0.00000000,0.75351049,1
649.000,4.19479720,0.01379532,0.19031072,-0.00998810,0.00998810,0.00998810,0.20029882,0.30120490,0.69879510,0.00000000,0.79406740,1
650.000,4.20859251,0.01379531,0.19031045,-0.00998836,0.00998836,0.00998836,0.20029881,0.30120490,0.69879510,0.00000000,0.73105053,1
651.000,4.22238781,0.01379530,0.19031019,-0.00998861,0.00998861,0.00998861,0.20029881,0.30120490,0.69879510,0.00000000,0.96376435,1
652.000,4.23618310,0.01379529,0.19030994,-0.00998886,0.00998886,0.00998886,0.20029880,0.30120490,0.69879510,0.00000000,0.63053923,1
653.000,4.24997839,0.01379528,0.19030969,-0.00998911,0.00998911,0.00998911,0.20029880,0.30120490,0.69879510,0.00000000,0.31533366,1
654.000,4.26377366,0.01379527,0.19030945,-0.00998934,0.00998934,0.00998934,0.20029879,0.30120490,0.69879510,0.00000000,0.70553296,1
655.000,4.27756892,0.01379526,0.19030921,-0.00998958,0.00998958,0.00998958,0.20029879,0.30120490,0.69879510,0.00000000,0.14604915,1
656.000,4.29136418,0.01379525,0.19030898,-0.00998980,0.00998980,0.00998980,0.20029878,0.30120490,0.69879510,0.00000000,0.82309363,1
657.000,4.30515943,0.01379524,0.19030875,-0.00999003,0.00999003,0.00999003,0.20029878,0.30120490,0.69879510,0.00000000,0.36881123,1
658.000,4.31895467,0.01379524,0.19030853,-0.00999024,0.00999024,0.00999024,0.20029877,0.30120490,0.69879510,0.00000000,0.78016229,1
659.000,4.33274990,0.01379523,0.19030831,-0.00999046,0.00999046,0.00999046,0.20029877,0.30120490,0.69879510,0.00000000,0.66378467,1
660.000,4.34654512,0.01379522,0.19030810,-0.00999066,0.00999066,0.00999066,0.20029876,0.30120490,0.69879510,0.00000000,0.77250729,1
661.000,4.36034034,0.01379521,0.19030789,-0.00999087,0.00999087,0.00999087,0.20029876,0.30120490,0.69879510,0.00000000,0.20068174,1
662.000,4.37413555,0.01379521,0.19030769,-0.00999107,0.00999107,0.00999107,0.20029875,0.30120490,0.69879510,0.00000000,0.34974466,1
663.000,4.38793075,0.01379520,0.19030749,-0.00999126,0.00999126,0.00999126,0.20029875,0.30120490,0.69879510,0.00000000,0.41310759,1
664.000,4.40172594,0.01379519,0.19030729,-0.00999145,0.00999145,0.00999145,0.20029874,0.30120490,0.69879510,0.00000000,0.08970287,1
665.000,4.41552113,0.01379518,0.19030710,-0.00999164,0.00999164,0.00999164,0.20029874,0.30120490,0.69879510,0.00000000,0.30388913,1
666.000,4.42931631,0.01379518,0.19030691,-0.00999182,0.00999182,0.00999182,0.20029874,0.30120490,0.69879510,0.00000000,0.58459025,1
667.000,4.44311149,0.01379517,0.19030673,-0.00999200,0.00999200,0.00999200,0.20029873,0.30120490,0.69879510,0.00000000,0.01385109,1
668.000,4.45690665,0.01379516,0.19030655,-0.00999218,0.00999218,0.00999218,0.20029873,0.30120490,0.69879510,0.00000000,0.79499227,1
669.000,4.47070181,0.01379516,0.19030638,-0.00999235,0.00999235,0.00999235,0.20029872,0.30120490,0.69879510,0.00000000,0.99735127,1
670.000,4.48449697,0.01379515,0.19030621,-0.00999251,0.00999251,0.00999251,0.20029872,0.30120490,0.69879510,0.00000000,0.27555666,1
671.000,4.49829212,0.01379515,0.19030604,-0.00999268,0.00999268,0.00999268,0.20029872,0.30120490,0.69879510,0.00000000,0.20649740,1
672.000,4.51208726,0.01379514,0.19030588,-0.00999284,0.00999284,0.00999284,0.20029871,0.30120490,0.69879510,0.00000000,0.35723635,1
673.000,4.52588240,0.01379513,0.19030572,-0.00999299,0.00999299,0.00999299,0.20029871,0.30120490,0.69879510,0.00000000,0.24441943,1
674.000,4.53967753,0.01379513,0.19030556,-0.00999315,0.00999315,0.00999315,0.20029871,0.30120490,0.69879510,0.00000000,0.62139197,1
675.000,4.55347265,0.01379512,0.19030541,-0.00999330,0.00999330,0.00999330,0.20029870,0.30120490,0.69879510,0.00000000,0.92182937,1
676.000,4.56726777,0.01379512,0.19030526,-0.00999344,0.00999344,0.00999344,0.20029870,0.30120490,0.69879510,0.00000000,0.59341093,1
677.000,4.58106289,0.01379511,0.19030511,-0.00999359,0.00999359,0.00999359,0.20029870,0.30120490,0.69879510,0.00000000,0.60984492,1
678.000,4.59485800,0.01379511,0.19030497,-0.00999373,0.00999373,0.00999373,0.20029869,0.30120490,0.69879510,0.00000000,0.74804980,1
679.000,4.60865310,0.01379510,0.19030483,-0.00999386,0.00999386,0.00999386,0.20029869,0.30120490,0.69879510,0.00000000,0.21013082,1
680.000,4.62244820,0.01379510,0.19030469,-0.00999400,0.00999400,0.00999400,0.20029869,0.30120490,0.69879510,0.00000000,0.44788752,1
681.000,4.63624329,0.01379509,0.19030456,-0.00999413,0.00999413,0.00999413,0.20029868,0.30120490,0.69879510,0.00000000,0.14248670,1
682.000,4.65003838,0.01379509,0.19030443,-0.00999426,0.00999426,0.00999426,0.20029868,0.30120490,0.69879510,0.00000000,0.00194970,1
683.000,4.66383347,0.01379508,0.19030430,-0.00999438,0.00999438,0.00999438,0.20029868,0.30120490,0.69879510,0.00000000,0.23343396,1
684.000,4.67762855,0.01379508,0.19030417,-0.00999450,0.00999450,0.00999450,0.20029868,0.30120490,0.69879510,0.00000000,0.43464609,1
685.000,4.69142362,0.01379507,0.19030405,-0.00999462,0.00999462,0.00999462,0.20029867,0.30120490,0.69879510,0.00000000,0.81999656,1
686.000,4.70521870,0.01379507,0.19030393,-0.00999474,0.00999474,0.00999474,0.20029867,0.30120490,0.69879510,0.00000000,0.77101169,1
687.000,4.71901376,0.01379506,0.19030381,-0.00999486,0.00999486,0.00999486,0.20029867,0.30120490,0.69879510,0.00000000,0.39236197,1
688.000,4.73280882,0.01379506,0.19030370,-0.00999497,0.00999497,0.00999497,0.20029867,0.30120490,0.69879510,0.00000000,0.28598030,1
689.000,4.74660388,0.01379506,0.19030359,-0.00999508,0.00999508,0.00999508,0.20029866,0.30120490,0.69879510,0.00000000,0.63364967,1
690.000,4.76039894,0.01379505,0.19030348,-0.00999519,0.00999519,0.00999519,0.20029866,0.30120490,0.69879510,0.00000000,0.97289989,1
691.000,4.77419399,0.01379505,0.19030337,-0.00999529,0.00999529,0.00999529,0.20029866,0.30120490,0.69879510,0.00000000,0.10311387,1
692.000,4.78798904,0.01379504,0.19030326,-0.00999539,0.00999539,0.00999539,0.20029866,0.30120490,0.69879510,0.00000000,0.60439612,1
693.000,4.80178408,0.01379504,0.19030316,-0.00999549,0.00999549,0.00999549,0.20029865,0.30120490,0.69879510,0.00000000,0.21130564,1
694.000,4.81557912,0.01379504,0.19030306,-0.00999559,0.00999559,0.00999559,0.20029865,0.30120490,0.69879510,0.00000000,0.12629508,1
695.000,4.82937415,0.01379503,0.19030296,-0.00999569,0.00999569,0.00999569,0.20029865,0.30120490,0.69879510,0.00000000,0.27039453,1
696.000,4.84316919,0.01379503,0.19030286,-0.00999578,0.00999578,0.00999578,0.20029865,0.30120490,0.69879510,0.00000000,0.08686467,1
697.000,4.85696421,0.01379503,0.19030277,-0.00999587,0.00999587,0.00999587,0.20029865,0.30120490,0.69879510,0.00000000,0.47969758,1
698.000,4.87075924,0.01379502,0.19030268,-0.00999596,0.00999596,0.00999596,0.20029864,0.30120490,0.69879510,0.00000000,0.71151020,1
699.000,4.88455426,0.01379502,0.19030259,-0.00999605,0.00999605,0.00999605,0.20029864,0.30120490,0.69879510,0.00000000,0.51513934,1
700.000,4.89834928,0.01379502,0.19030250,-0.00999614,0.00999614,0.00999614,0.20029864,0.30120490,0.69879510,0.00000000,0.91080416,1
701.000,4.91214430,0.01379501,0.19030241,-0.00999622,0.00999622,0.00999622,0.20029864,0.30120490,0.69879510,0.00000000,0.39510379,1
702.000,4.92593931,0.01379501,0.19030233,-0.00999631,0.00999631,0.00999631,0.20029864,0.30120490,0.69879510,0.00000000,0.31199939,1
703.000,4.93973432,0.01379501,0.19030225,-0.00999639,0.00999639,0.00999639,0.20029863,0.30120490,0.69879510,0.00000000,0.03785432,1
704.000,4.95352932,0.01379501,0.19030217,-0.00999647,0.00999647,0.00999647,0.20029863,0.30120490,0.69879510,0.00000000,0.95389005,1
705.000,4.96732433,0.01379500,0.19030209,-0.00999654,0.00999654,0.00999654,0.20029863,0.30120490,0.69879510,0.00000000,0.03553391,1
706.000,4.98111933,0.01379500,0.19030201,-0.00999662,0.00999662,0.00999662,0.20029863,0.30120490,0.69879510,0.00000000,0.28425677,1
707.000,4.99491433,0.01379500,0.19030194,-0.00999669,0.00999669,0.00999669,0.20029863,0.30120490,0.69879510,0.00000000,0.47966983,1
